Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
98007,-0.09,-1.04,-0.07,9.47,6.66,-6.61,31.82
98017,-0.11,-1.01,-0.09,9.80,5.05,-7.45,31.82
98027,-0.12,-0.99,-0.11,6.95,4.66,-7.33,31.78
98037,-0.13,-0.99,-0.10,2.99,3.97,-5.92,31.82
98047,-0.13,-1.01,-0.09,-0.76,3.56,-4.61,31.78
98057,-0.13,-1.01,-0.08,-1.95,3.89,-3.85,31.87
98067,-0.13,-1.01,-0.06,-1.10,2.93,-3.79,31.78
98077,-0.14,-1.02,-0.06,0.32,1.37,-4.34,31.87
98087,-0.15,-1.01,-0.06,0.53,-1.07,-4.67,31.78
98097,-0.15,-1.03,-0.05,0.31,-1.59,-4.81,31.87
98107,-0.15,-1.04,-0.03,0.34,-1.76,-5.83,31.87
98117,-0.16,-1.03,-0.02,1.11,-2.66,-6.72,31.82
98127,-0.15,-1.02,-0.05,2.81,-2.17,-6.11,31.82
98137,-0.15,-1.02,-0.03,2.95,-2.64,-6.44,31.92
98147,-0.18,-1.03,-0.04,3.11,-5.54,-7.44,31.92
98157,-0.20,-1.02,-0.04,1.66,-8.92,-9.07,31.82
98167,-0.20,-1.01,-0.02,-0.03,-11.56,-11.95,31.82
98177,-0.22,-1.02,-0.00,-0.75,-15.13,-17.24,31.82
98187,-0.27,-1.00,-0.03,-3.57,-19.98,-22.99,31.87
98197,-0.33,-1.00,-0.03,-7.57,-26.82,-26.09,31.87
98207,-0.35,-1.01,-0.04,-12.14,-34.78,-25.02,31.87
98217,-0.35,-1.01,-0.02,-15.59,-39.30,-19.33,31.87
98227,-0.33,-1.04,-0.01,-15.37,-39.15,-10.70,31.78
98237,-0.30,-1.09,0.00,-10.96,-37.15,-1.56,31.87
98247,-0.26,-1.12,0.01,-3.48,-36.44,6.64,31.87
98257,-0.21,-1.12,-0.01,3.11,-35.02,12.72,31.78
98267,-0.16,-1.10,-0.03,7.95,-33.68,16.31,31.92
98277,-0.10,-1.07,-0.05,10.38,-30.93,16.56,31.92
98287,-0.05,-1.04,-0.08,10.67,-28.60,14.20,31.82
98297,-0.02,-1.03,-0.10,10.11,-27.28,8.84,31.73
98307,-0.02,-1.03,-0.11,7.77,-27.98,3.27,31.92
98317,-0.01,-1.00,-0.13,5.15,-28.64,-2.08,31.82
98327,-0.02,-0.99,-0.11,1.18,-26.89,-4.75,31.87
98337,-0.02,-1.01,-0.08,0.05,-25.63,-5.74,31.82
98347,-0.03,-1.02,-0.06,0.15,-22.89,-6.53,31.87
98357,-0.04,-1.03,-0.05,1.85,-20.24,-7.33,31.97
98367,-0.05,-1.04,-0.06,3.88,-18.92,-9.74,31.87
98377,-0.07,-1.03,-0.04,4.35,-18.58,-13.77,31.97
98387,-0.09,-1.03,-0.03,3.77,-20.29,-17.79,31.87
98397,-0.13,-1.02,-0.03,3.31,-22.49,-20.67,31.87
98407,-0.15,-1.02,-0.02,1.98,-23.27,-22.14,31.87
98417,-0.19,-1.02,-0.01,1.28,-25.28,-22.55,31.78
98427,-0.20,-1.00,-0.02,0.46,-27.10,-19.97,31.82
98437,-0.21,-1.01,-0.02,0.18,-27.08,-17.01,31.82
98447,-0.23,-1.02,-0.01,0.55,-27.69,-12.73,31.82
98457,-0.22,-1.01,-0.03,0.58,-28.56,-7.39,31.92
98467,-0.21,-1.00,-0.04,0.70,-27.27,-2.35,31.82
98477,-0.19,-1.03,-0.04,-0.08,-27.42,0.93,31.82
98487,-0.17,-1.04,-0.02,-0.78,-29.10,0.85,31.92
98497,-0.16,-1.05,-0.03,-1.60,-31.30,-0.43,31.87
98507,-0.15,-1.06,-0.01,-1.73,-33.37,-2.92,31.78
98517,-0.17,-1.06,-0.00,-1.57,-35.74,-6.02,31.87
98527,-0.17,-1.05,-0.01,-1.56,-38.63,-9.34,31.97
98537,-0.17,-1.04,-0.02,-2.99,-40.02,-12.52,31.78
98547,-0.19,-1.03,-0.03,-4.55,-42.66,-13.88,31.97
98557,-0.20,-1.02,-0.02,-4.79,-44.27,-8.56,31.87
98567,-0.19,-1.03,-0.01,-2.32,-42.06,0.72,31.87
98577,-0.18,-1.06,-0.01,2.24,-37.24,11.02,31.92
98587,-0.16,-1.07,0.02,8.47,-32.60,18.50,31.92
98597,-0.14,-1.09,0.03,15.95,-30.76,20.87,31.92
98607,-0.14,-1.08,0.02,20.49,-33.16,17.08,31.82
98617,-0.12,-1.03,-0.05,20.20,-36.29,12.99,31.92
98627,-0.09,-1.01,-0.07,14.24,-42.08,8.49,31.87
98637,-0.07,-0.98,-0.08,6.27,-43.11,2.98,31.92
98647,-0.06,-0.99,-0.06,0.69,-44.79,-3.37,31.82
98657,-0.04,-0.98,-0.06,-2.46,-45.42,-10.00,31.87
98667,-0.10,-0.96,-0.04,-4.93,-50.12,-15.65,31.78
98677,-0.05,-0.97,-0.08,-7.10,-48.60,-16.75,31.87
98687,-0.07,-0.99,-0.04,-8.27,-47.59,-15.63,31.78
98697,-0.07,-1.00,-0.02,-8.93,-44.81,-13.22,31.87
98707,-0.08,-1.04,0.01,-7.91,-41.80,-11.79,31.87
98717,-0.08,-1.04,0.03,-3.66,-40.69,-11.25,31.78
98727,-0.10,-1.04,0.04,0.85,-41.11,-11.30,31.92
98737,-0.10,-1.00,0.01,3.01,-42.43,-10.27,31.82
98747,-0.10,-0.98,-0.01,2.93,-42.17,-9.37,31.92
98757,-0.12,-0.97,0.01,0.70,-41.15,-8.81,31.82
98767,-0.12,-0.98,-0.00,-2.14,-41.60,-7.86,31.82
98777,-0.13,-0.99,0.01,-3.21,-41.97,-6.47,31.82
98787,-0.12,-0.99,0.01,-4.20,-41.66,-5.19,31.82
98797,-0.12,-1.02,0.02,-4.23,-43.39,-5.04,31.87
98807,-0.12,-1.01,0.01,-4.12,-44.81,-5.33,31.87
98817,-0.13,-1.02,0.02,-4.38,-46.41,-4.46,31.87
98827,-0.13,-1.02,0.00,-3.98,-46.73,-1.28,31.87
98837,-0.10,-1.03,0.00,-3.36,-46.24,2.03,31.87
98847,-0.08,-1.04,0.02,-2.29,-44.37,2.89,31.87
98857,-0.07,-1.05,0.01,-1.33,-45.13,-0.75,31.78
98867,-0.07,-1.05,0.01,-2.81,-47.73,-5.68,31.78
98877,-0.08,-1.04,0.01,-4.18,-50.46,-9.97,31.82
98887,-0.09,-1.02,-0.00,-5.21,-51.89,-12.64,31.82
98897,-0.10,-1.00,-0.01,-6.70,-52.96,-13.63,31.92
98907,-0.10,-0.99,-0.02,-7.59,-52.49,-13.95,31.92
98917,-0.09,-0.97,-0.02,-7.83,-51.28,-14.34,31.92
98927,-0.08,-0.97,-0.03,-6.89,-47.97,-12.69,31.87
98937,-0.08,-1.00,-0.01,-5.19,-48.43,-10.85,31.82
98947,-0.08,-1.01,0.00,-2.60,-47.07,-8.05,31.92
98957,-0.08,-1.02,-0.01,-1.07,-45.85,-3.56,31.78
98967,-0.10,-1.02,-0.01,0.27,-43.05,0.50,31.97
98977,-0.10,-1.03,-0.01,-0.81,-44.44,3.92,31.87
98987,-0.09,-1.03,-0.01,-3.21,-45.57,5.24,31.97
98997,-0.05,-1.02,-0.00,-5.54,-46.79,4.46,31.87
99007,-0.06,-1.03,-0.00,-5.88,-49.88,2.44,31.87
99017,-0.04,-1.05,0.01,-6.20,-52.20,0.37,31.87
99027,-0.02,-1.06,0.02,-5.05,-53.80,-3.21,31.78
99037,0.00,-1.05,0.02,-3.94,-55.31,-7.40,31.82
99047,0.05,-1.08,0.01,-1.74,-49.89,-12.11,31.82
99057,-0.00,-1.05,-0.03,-5.54,-59.50,-18.20,31.82
99067,-0.02,-1.05,-0.01,-9.36,-58.98,-21.54,31.82
99077,-0.03,-1.04,0.01,-10.55,-59.76,-23.85,31.82
99087,-0.08,-1.04,0.02,-10.52,-61.71,-23.73,31.82
99097,-0.06,-1.04,0.01,-7.73,-56.76,-18.49,31.87
99107,-0.08,-1.04,0.02,-2.55,-53.76,-11.94,31.87
99117,-0.09,-1.04,0.02,-0.23,-52.95,-5.31,31.87
99127,-0.09,-1.03,-0.00,0.31,-51.71,-0.69,31.87
99137,-0.07,-1.00,-0.01,0.11,-50.98,2.12,31.78
99147,-0.07,-0.98,-0.00,-0.64,-51.04,2.72,31.78
99157,-0.06,-0.98,-0.04,-3.53,-51.53,3.31,31.78
99167,-0.05,-0.98,-0.04,-6.47,-53.50,3.65,31.87
99177,-0.04,-0.99,-0.02,-8.35,-54.81,2.90,31.78
99187,-0.04,-1.02,0.00,-9.11,-56.47,2.17,31.82
99197,-0.03,-1.02,-0.00,-7.56,-58.79,2.52,31.82
99207,-0.03,-1.01,-0.02,-5.73,-58.17,3.63,31.73
99217,-0.03,-1.01,-0.01,-4.84,-57.42,3.08,31.92
99227,-0.04,-1.00,-0.01,-5.13,-55.74,2.03,31.82
99237,-0.09,-0.99,-0.01,-7.47,-61.05,0.89,31.82
99247,-0.04,-1.00,-0.04,-10.37,-58.69,2.15,31.82
99257,-0.04,-1.02,-0.01,-12.81,-56.38,2.69,31.82
99267,-0.03,-1.03,0.01,-13.56,-55.48,2.37,31.78
99277,-0.04,-1.03,0.01,-11.22,-55.16,2.73,31.87
99287,-0.03,-1.02,-0.01,-8.37,-55.10,4.70,31.87
99297,-0.03,-1.03,-0.01,-7.36,-55.34,6.70,31.87
99307,-0.02,-1.02,-0.01,-7.56,-55.42,7.22,31.87
99317,0.01,-1.00,-0.04,-9.16,-53.04,6.43,31.87
99327,0.01,-0.99,-0.02,-10.61,-52.09,3.01,31.87
99337,-0.02,-1.01,-0.01,-10.78,-54.09,-0.55,31.87
99347,-0.04,-1.02,-0.01,-10.50,-56.03,-0.90,31.82
99357,-0.05,-1.02,-0.00,-8.12,-55.98,1.19,31.82
99367,-0.04,-1.03,0.01,-4.92,-54.69,3.08,31.82
99377,-0.03,-1.02,0.00,-2.00,-52.79,3.71,31.82
99387,-0.05,-1.02,-0.00,1.77,-53.76,5.48,31.82
99397,-0.05,-1.02,-0.01,6.84,-55.10,7.60,31.87
99407,-0.03,-1.02,-0.00,8.89,-55.94,9.44,31.92
99417,-0.02,-0.98,-0.06,5.05,-60.90,10.20,31.78
99427,0.02,-1.02,-0.03,2.61,-49.16,12.99,31.78
99437,0.04,-0.99,-0.03,0.24,-46.35,12.26,31.78
99447,0.05,-0.97,-0.06,-3.31,-48.37,8.12,31.87
99457,0.10,-0.96,-0.07,-1.02,-44.00,3.30,31.87
99467,0.09,-0.95,-0.10,-2.27,-48.05,-3.79,31.87
99477,0.10,-0.92,-0.11,-7.69,-51.59,-10.05,31.78
99487,0.10,-0.91,-0.11,-11.79,-51.89,-12.75,31.87
99497,0.07,-0.96,-0.11,-19.11,-57.33,-13.04,31.82
99507,0.00,-1.00,-0.04,-24.09,-57.07,-8.99,31.92
99517,-0.01,-1.05,0.00,-23.44,-57.18,-6.76,31.82
99527,0.01,-1.06,0.06,-19.76,-59.30,-8.78,31.73
99537,-0.01,-1.06,0.04,-13.50,-66.40,-10.98,31.82
99547,-0.01,-1.04,0.01,-10.21,-69.98,-9.02,31.73
99557,0.01,-1.06,-0.03,-11.16,-63.91,-3.11,31.92
99567,0.01,-1.08,-0.01,-16.03,-60.38,2.90,31.78
99577,0.02,-1.11,0.05,-18.55,-49.44,7.19,31.82
99587,0.01,-1.14,0.10,-17.18,-44.24,8.31,31.78
99597,-0.01,-1.16,0.11,-10.78,-44.41,8.64,31.87
99607,-0.01,-1.17,0.12,-2.02,-44.52,10.02,31.78
99617,-0.03,-1.17,0.12,5.45,-44.87,10.84,31.87
99627,-0.03,-1.13,0.11,9.66,-43.74,11.08,31.78
99637,-0.03,-1.10,0.08,11.25,-43.79,11.02,31.87
99647,-0.04,-1.07,0.04,12.06,-44.05,11.85,31.87
99657,-0.05,-1.03,0.01,12.24,-46.15,13.95,31.97
99667,-0.05,-1.02,0.00,11.94,-50.03,15.63,31.82
99677,-0.04,-0.99,-0.01,10.55,-51.62,16.21,31.82
99687,-0.03,-0.98,-0.02,7.48,-51.92,15.39,31.82
99697,-0.02,-0.97,-0.02,2.89,-52.31,13.53,31.82
99707,-0.02,-0.97,-0.01,-0.98,-54.31,11.68,31.82
99717,-0.04,-0.97,-0.01,-4.09,-58.31,11.66,31.82
99727,-0.06,-0.98,-0.01,-5.51,-58.93,14.60,31.82
99737,-0.05,-0.98,0.01,-6.60,-58.15,18.66,31.78
99747,-0.04,-0.98,0.02,-6.95,-54.14,20.43,31.87
99757,-0.04,-0.98,0.06,-6.95,-53.80,18.58,31.87
