Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
59667,0.06,-0.28,1.08,3.30,-0.82,-4.95,31.87
59677,0.05,-0.28,1.07,5.97,2.64,-3.33,31.97
59687,0.06,-0.27,1.09,8.29,4.14,-2.82,31.92
59697,0.04,-0.26,1.07,8.95,3.30,-2.89,31.92
59707,0.03,-0.23,1.04,8.87,0.38,-1.83,31.92
59717,0.03,-0.21,1.02,7.73,-0.43,0.32,31.82
59727,0.05,-0.21,0.99,5.82,-0.43,1.47,31.92
59737,0.06,-0.20,0.98,2.40,-1.07,1.18,31.92
59747,0.07,-0.18,0.95,-1.73,-2.92,0.31,31.97
59757,0.06,-0.17,0.93,-6.14,-5.80,-0.14,31.97
59767,0.08,-0.18,0.91,-9.18,-7.07,-0.53,31.97
59777,0.08,-0.19,0.90,-10.03,-6.34,-0.64,31.87
59787,0.07,-0.20,0.89,-10.53,-4.40,-0.85,31.97
59797,0.07,-0.19,0.88,-10.23,-4.84,-1.77,31.87
59807,0.07,-0.16,0.83,-12.38,-3.77,-2.38,31.97
59817,0.06,-0.15,0.78,-14.87,-3.08,-1.59,31.87
59827,0.07,-0.14,0.75,-16.70,0.58,-0.90,31.92
59837,0.06,-0.13,0.72,-20.98,1.48,-0.87,31.82
59847,0.04,-0.11,0.70,-25.89,1.18,-1.01,31.92
59857,0.03,-0.11,0.70,-32.66,0.40,-0.78,31.92
59867,0.01,-0.10,0.69,-37.56,0.29,-0.64,31.92
59877,-0.01,-0.11,0.70,-41.91,1.47,1.92,31.92
59887,-0.01,-0.14,0.70,-44.92,3.07,4.89,31.87
59897,-0.02,-0.16,0.70,-47.88,4.24,6.50,31.97
59907,-0.03,-0.17,0.69,-53.16,1.24,6.95,31.97
59917,-0.03,-0.17,0.67,-59.53,-3.97,5.97,31.97
59927,-0.02,-0.21,0.66,-64.06,-4.53,6.29,31.97
59937,-0.01,-0.22,0.63,-65.19,0.31,9.89,31.97
59947,0.00,-0.23,0.61,-66.03,5.60,13.51,31.97
59957,0.01,-0.25,0.60,-68.47,9.19,14.69,31.87
59967,-0.00,-0.29,0.61,-71.34,8.43,13.36,31.92
59977,-0.02,-0.31,0.62,-75.44,3.47,11.82,31.92
59987,-0.03,-0.34,0.63,-79.50,-3.73,9.60,31.92
59997,-0.03,-0.39,0.64,-82.26,-10.40,6.46,31.82
60007,-0.02,-0.47,0.68,-83.19,-14.24,2.82,31.92
60017,-0.00,-0.56,0.73,-76.38,-19.79,1.01,31.97
60027,0.04,-0.61,0.81,-63.95,-20.46,-2.95,31.92
60037,0.07,-0.57,0.79,-55.53,-22.08,-6.60,31.82
60047,0.08,-0.49,0.74,-49.76,-17.40,-4.55,31.97
60057,0.10,-0.41,0.66,-51.39,-8.96,0.46,31.97
60067,0.12,-0.37,0.61,-59.13,5.31,6.00,31.87
60077,0.12,-0.38,0.58,-69.95,13.44,9.73,31.97
60087,0.13,-0.42,0.58,-81.31,17.50,11.21,31.87
60097,0.11,-0.44,0.57,-93.01,17.77,11.71,31.87
60107,0.11,-0.47,0.59,-100.17,21.30,13.77,31.87
60117,0.09,-0.55,0.66,-104.93,29.19,15.60,31.92
60127,0.07,-0.63,0.74,-107.19,35.94,16.20,31.82
60137,0.05,-0.71,0.85,-104.90,39.57,14.24,31.92
60147,0.02,-0.75,0.91,-98.61,33.71,11.13,32.01
60157,-0.01,-0.75,0.91,-91.97,25.47,8.75,31.82
60167,-0.01,-0.74,0.88,-85.45,17.73,9.27,32.01
60177,0.03,-0.72,0.82,-82.72,14.35,11.19,31.87
60187,0.07,-0.70,0.74,-82.58,15.60,12.50,31.87
60197,0.14,-0.72,0.66,-84.15,21.59,11.66,31.87
60207,0.13,-0.73,0.63,-87.56,24.87,8.73,31.87
60217,0.12,-0.76,0.61,-90.87,25.65,5.42,31.87
60227,0.08,-0.77,0.60,-95.45,24.64,1.53,31.87
60237,0.05,-0.79,0.63,-99.11,25.51,-0.32,31.97
60247,0.01,-0.83,0.65,-101.63,24.06,-0.55,31.92
60257,-0.03,-0.87,0.69,-102.15,18.18,0.35,31.92
60267,-0.05,-0.88,0.67,-99.83,14.78,3.60,31.92
60277,-0.04,-0.90,0.60,-97.18,16.21,7.63,31.92
60287,-0.01,-0.93,0.56,-94.67,18.90,9.89,31.82
60297,0.01,-0.96,0.56,-92.38,20.99,10.02,31.92
60307,0.04,-0.97,0.52,-91.56,21.97,7.85,31.92
60317,0.02,-0.99,0.55,-91.74,16.58,3.97,31.97
60327,-0.02,-1.01,0.59,-92.90,11.07,0.02,31.87
60337,-0.04,-1.06,0.61,-90.31,0.69,-5.15,31.97
60347,-0.09,-1.14,0.70,-82.38,-15.15,-10.81,31.97
60357,-0.14,-1.14,0.73,-73.31,-38.14,-14.60,31.87
60367,-0.12,-1.09,0.68,-63.97,-51.51,-15.88,31.87
60377,-0.06,-1.04,0.57,-55.98,-52.55,-11.30,31.97
60387,-0.00,-0.98,0.48,-56.43,-40.35,-4.75,31.97
60397,0.04,-0.95,0.38,-60.61,-12.46,0.34,31.92
60407,0.05,-0.96,0.38,-69.56,3.82,0.72,32.01
60417,-0.01,-0.98,0.45,-79.40,10.93,-2.38,31.92
60427,-0.10,-1.01,0.53,-86.75,1.42,-5.44,32.01
60437,-0.14,-1.03,0.60,-89.27,-16.00,-6.84,31.92
60447,-0.13,-1.01,0.55,-86.66,-26.43,-4.92,31.87
60457,-0.07,-1.01,0.49,-84.73,-20.67,1.85,31.97
