Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
66757,0.12,-0.48,0.94,-1.95,-0.99,-4.00,31.92
66767,0.09,-0.47,0.94,-2.21,1.73,-4.21,31.82
66777,0.07,-0.46,0.94,-2.20,3.45,-3.01,31.82
66787,0.05,-0.46,0.94,-2.38,2.84,-2.70,31.92
66797,0.04,-0.45,0.95,-2.98,1.22,-2.99,31.92
66807,0.05,-0.45,0.92,-3.66,0.55,-2.92,31.78
66817,0.05,-0.46,0.94,-3.42,0.61,-2.46,31.87
66827,0.04,-0.46,0.91,-3.63,2.17,-2.27,31.87
66837,0.03,-0.44,0.90,-5.39,2.98,-0.82,31.87
66847,0.03,-0.45,0.91,-7.10,2.90,0.23,31.87
66857,0.03,-0.45,0.93,-8.53,2.58,1.02,31.87
66867,0.04,-0.46,0.93,-8.90,2.84,1.95,31.97
66877,0.06,-0.47,0.95,-8.55,3.68,1.69,31.92
66887,0.05,-0.48,0.97,-7.57,3.08,0.61,31.92
66897,0.03,-0.48,0.97,-6.49,1.59,-0.26,31.82
66907,0.00,-0.49,0.98,-5.89,-0.87,0.08,31.92
66917,0.01,-0.47,0.99,-4.82,-1.79,1.39,31.82
66927,0.01,-0.47,0.98,-4.89,-2.40,3.45,31.82
66937,0.02,-0.47,1.00,-5.10,-2.66,5.08,31.92
66947,0.03,-0.47,1.01,-5.80,-3.27,5.30,31.87
66957,0.05,-0.47,1.02,-6.82,-3.77,4.99,31.97
66967,0.06,-0.47,1.05,-6.55,-3.30,5.08,31.87
66977,0.06,-0.48,1.07,-6.29,-3.47,4.26,31.97
66987,0.06,-0.50,1.10,-4.76,-4.17,2.34,31.87
66997,0.03,-0.52,1.11,-2.15,-6.29,-0.06,31.97
67007,-0.00,-0.50,1.09,0.85,-8.79,-1.45,31.92
67017,-0.04,-0.48,1.06,3.47,-10.26,0.03,31.92
67027,-0.08,-0.45,1.04,4.44,-9.76,4.20,31.92
67037,-0.09,-0.43,1.02,4.67,-9.21,8.49,31.82
67047,-0.08,-0.43,1.01,3.74,-9.02,11.04,31.92
